('廢物', 0.9362589120864868),('輻射', 0.9245394468307495),('熱能', 0.9116002917289734),('良導體', 0.9109944701194763),('水分', 0.9105960726737976)
('浮力', 0.9162565469741821),('正向力', 0.9131101369857788),('群集', 0.9126509428024292),('大氣壓力', 0.9077436923980713),('個體', 0.9037188291549683)
('脊柱', 0.9191614985466003),('蘚苔', 0.9152110815048218),('香味', 0.9125543832778931),('水生植物', 0.9057629108428955),('吸水性', 0.9035287499427795)
('淋巴管', 0.959626317024231),('淋巴', 0.9504091739654541),('組織液', 0.9437898397445679),('孢子囊', 0.9360820651054382),('血管', 0.9352471828460693)
('淋巴', 0.962090015411377),('淋巴結', 0.959626317024231),('小腸', 0.9390946626663208),('右肺', 0.9389376640319824),('靜脈', 0.9374253749847412)
('減數分裂', 0.9736731648445129),('受精卵', 0.9411329627037048),('受精作用', 0.9408182501792908),('授粉', 0.9396219253540039),('乾餾', 0.9301906824111938)
('細胞質', 0.9547159075737),('粒線體', 0.9444670081138611),('細胞壁', 0.9403238892555237),('維管束', 0.9362755417823792),('卵細胞', 0.9358298182487488)
('細胞核', 0.9209997653961182),('細胞壁', 0.9128236174583435),('細胞質', 0.910781979560852),('韌皮部', 0.9098113775253296),('其餘', 0.9082542657852173)
('細胞核', 0.9547159075737),('粒線體', 0.9290457367897034),('卵細胞', 0.9262090921401978),('紅血球', 0.9199839234352112),('葉綠體', 0.9182872772216797)
('葉綠體', 0.9695330858230591),('蘚苔植物', 0.9444283246994019),('細胞核', 0.9403238892555237),('銀白色', 0.9385979175567627),('鰭', 0.937739908695221)
('器官系統', 0.9310884475708008),('泌尿系統', 0.9220802187919617),('消化管', 0.9142876267433167),('環狀排列', 0.9137483835220337),('器官', 0.9131053686141968)
('醣類', 0.9650272130966187),('脂質', 0.9594483375549316),('動物纖維', 0.9530149698257446),('纖維素', 0.9521822929382324),('真菌', 0.9485538005828857)
('蘚苔植物', 0.961286187171936),('裸子植物', 0.9532580375671387),('兩生類', 0.9501991868019104),('男孩', 0.949180006980896),('鱷', 0.9472693204879761)
('哺乳類', 0.9751697182655334),('爬蟲類', 0.9708782434463501),('鳥類', 0.9651856422424316),('兩生類', 0.9644667506217957),('裸子植物', 0.953262984752655)
('多細胞生物', 0.9547790884971619),('原核生物', 0.945743978023529),('鈍氣', 0.9427616596221924),('聚合物', 0.938439667224884),('真菌', 0.9344743490219116)
('神經系統', 0.9572724103927612),('泌尿系統', 0.952721357345581),('內分泌系統', 0.9524039030075073),('呼吸系統', 0.9479762315750122),('生殖', 0.9468992948532104)
('界', 0.9668172597885132),('原生生物界', 0.9499700665473938),('動物纖維', 0.9463139772415161),('棘皮動物', 0.9452642798423767),('變質岩', 0.9449800252914429)
('全反射', 0.751760721206665),('碳循環', 0.7307174205780029),('氧化反應', 0.7232380509376526),('鈣質', 0.7217923402786255),('閉鎖式循環', 0.7205861806869507)
('細胞分裂', 0.9736731648445129),('受精卵', 0.9583561420440674),('受精作用', 0.9560638666152954),('授粉', 0.9547538161277771),('乾餾', 0.9447683095932007)
('有性生殖', 0.9632123708724976),('生殖', 0.9584180116653442),('呼吸運動', 0.951319694519043),('酯化反應', 0.9382872581481934),('偽裝', 0.9382009506225586)
('界', 0.955142080783844),('草食性', 0.9542433023452759),('非金屬元素', 0.9419397115707397),('植物界', 0.9407072067260742),('哺乳動物', 0.9371630549430847)
('木質部', 0.9452415704727173),('胚胎', 0.9345695972442627),('肺臟', 0.9234626293182373),('神經元', 0.9166430830955505),('保衛細胞', 0.9139474630355835)
('輻射', 0.9271884560585022),('雌性', 0.9150285720825195),('抬升', 0.913260281085968),('生殖', 0.9131911396980286),('隆起', 0.9130885004997253)
('光反應', 0.941939651966095),('碳反應', 0.9138953685760498),('排泄作用', 0.9114996194839478),('分裂生殖', 0.9008623361587524),('開花植物', 0.8987125158309937)
('全球暖化', 0.9540778994560242),('臭氧層', 0.9424372911453247),('生態環境', 0.9377329349517822),('免疫系統', 0.9343206882476807),('遭到', 0.9297101497650146)
('氣溫', 0.9150935411453247),('水溫', 0.911763072013855),('平均溫度', 0.8943483829498291),('臭氧濃度', 0.8931840658187866),('濃度', 0.8843470811843872)
('臭氧洞', 0.9331527352333069),('最大靜摩擦力', 0.9246382117271423),('化學平衡', 0.9227080345153809),('熱帶雨林', 0.9226790070533752),('生態系多樣性', 0.9205445647239685)
('綠色植物', 0.9374579787254333),('葉綠體', 0.933093786239624),('細菌', 0.9283620119094849),('肺臟', 0.9221389293670654),('酯類', 0.921910285949707)
('細胞壁', 0.9695330262184143),('粒線體', 0.9391404390335083),('銀白色', 0.9355162382125854),('葉綠素', 0.933093786239624),('細胞核', 0.9326721429824829)
('氨', 0.9504223465919495),('氧化鎂', 0.9488569498062134),('糖', 0.9478344917297363),('尿素', 0.9413545727729797),('甘油', 0.9409130811691284)
('複式顯微鏡', 0.9810440540313721),('顯微鏡', 0.9536643028259277),('放大鏡', 0.9479817152023315),('水龍頭', 0.924161434173584),('檢索表', 0.9168187379837036)
('協調作用', 0.9807101488113403),('形形色色', 0.9356986284255981),('呼吸系統', 0.9282588362693787),('第五章', 0.9275854825973511),('第一章', 0.9264703989028931)
('酯', 0.9077004790306091),('墨汁', 0.8793945908546448),('醇酯', 0.87497878074646),('乙酸乙酯', 0.8725835680961609),('小蘇打', 0.8659264445304871)
('第六章', 0.9407450556755066),('起源', 0.9337472915649414),('繽紛', 0.9287428259849548),('故事', 0.9274978041648865),('性別', 0.9270614385604858)
('談', 0.9122777581214905),('珊瑚蟲', 0.9056462049484253),('一氧化碳', 0.8943471908569336),('沉積物', 0.8927518129348755),('巨大', 0.892531156539917)
('果實', 0.9420080184936523),('孢子', 0.9376282691955566),('孢子囊', 0.9248082637786865),('翅', 0.9218369722366333),('無有', 0.9207050204277039)
('形成層', 0.9470263719558716),('細胞核', 0.9362757205963135),('鱗片', 0.9343498945236206),('銀白色', 0.9316924810409546),('細胞壁', 0.9310917258262634)
('鈍氣', 0.8952544927597046),('物理變化', 0.8812824487686157),('鵝卵石', 0.8801929950714111),('變性酒精', 0.8749980926513672),('放熱反應', 0.8749229311943054)
('兩生類', 0.9738211631774902),('軟體動物', 0.9682124853134155),('爬蟲類', 0.9635249376296997),('節肢動物', 0.9602094292640686),('海膽', 0.959065318107605)
('氧化物', 0.9244039058685303),('雌性', 0.9090960621833801),('激素', 0.9063530564308167),('氯化鋅', 0.9047557711601257),('催化', 0.902382493019104)
('分解者', 0.9129680395126343),('能量', 0.9076046943664551),('光反應', 0.9075997471809387),('肝糖', 0.905590295791626),('碳反應', 0.9052291512489319)
('器官系統', 0.9543658494949341),('珊瑚蟲', 0.9404147863388062),('神經系統', 0.9313051700592041),('淋巴循環系統', 0.9263743162155151),('內分泌腺', 0.9164420366287231)
('血友病', 0.9427493214607239),('氧化物', 0.9415320158004761),('珊瑚蟲', 0.9360664486885071),('神經系統', 0.9318151473999023),('內分泌腺', 0.9279464483261108)
('蕨類植物', 0.9446349143981934),('鮭魚', 0.9425714612007141),('水上', 0.9410330057144165),('櫛', 0.9392471313476562),('蝌蚪', 0.939031720161438)
('性別', 0.9255032539367676),('質量守恆', 0.9242756366729736),('電磁', 0.9173997044563293),('演化', 0.9165048599243164),('光的反射', 0.9148700833320618)
('吸熱', 0.8937975764274597),('慣性', 0.8875067830085754),('共振', 0.8856364488601685),('爆炸', 0.8805397152900696),('沙漠化', 0.8755822777748108)
('空氣汙染', 0.9424614310264587),('全球暖化', 0.9220858216285706),('噪音', 0.9121301174163818),('失敗', 0.9113039970397949),('天然災害', 0.9065243005752563)
('纖維素', 0.9660414457321167),('蛋白質', 0.9650270938873291),('脂質', 0.9606989622116089),('反式', 0.9464157819747925),('富含', 0.9459487199783325)
('消化作用', 0.9167261123657227),('綠色植物', 0.9003254175186157),('基因轉殖', 0.8980450630187988),('葉綠素', 0.8958916664123535),('碳反應', 0.8935515880584717)
('澎湖縣', 0.9380823373794556),('公約', 0.9351553320884705),('蘭花', 0.9344159960746765),('酢漿草', 0.9302733540534973),('嫘縈', 0.9290267825126648)
('纖毛', 0.9349750876426697),('圓弧形', 0.9308888912200928),('端面', 0.9022194147109985),('上上下下', 0.9004536867141724),('軌跡', 0.8996694684028625)
('鞭毛', 0.9349750876426697),('偽足', 0.9001678228378296),('飲料', 0.889116644859314),('電子束', 0.8871175050735474),('各色', 0.8867930173873901)
('解剖顯微鏡', 0.9536643624305725),('複式顯微鏡', 0.9462058544158936),('放大鏡', 0.9231126308441162),('朱槿', 0.9125865697860718),('蛋', 0.9111108779907227)
('血糖', 0.9383853077888489),('食慾', 0.9344040155410767),('潛水艇', 0.9247429966926575),('散熱', 0.9240795373916626),('陰莖', 0.9230796694755554)
('物種', 0.8264899849891663),('生命', 0.8147983551025391),('動植物', 0.7951674461364746),('原動力', 0.780532956123352),('萬物', 0.7765741348266602)
('生命現象', 0.8207865953445435),('養份', 0.7839909791946411),('遺骸', 0.7726321220397949),('圖錄', 0.7595139741897583),('生存環境', 0.7476471662521362)
('行使', 0.8726361989974976),('物理性質', 0.8427973389625549),('風險', 0.8255318403244019),('非生物', 0.8207865953445435),('形體', 0.8194858431816101)
('太陽光', 0.9357904195785522),('晒', 0.8973803520202637),('白光', 0.8958406448364258),('地面', 0.8906381130218506),('根部', 0.8897137641906738)
('無風', 0.8564187288284302),('水氣', 0.8509266972541809),('土壤', 0.8466353416442871),('真空', 0.8444681167602539),('最慢', 0.8439585566520691)
('水解', 0.8382681012153625),('離出', 0.8329620957374573),('水中', 0.8312654495239258),('乙水', 0.8226132988929749),('水生成', 0.8107020854949951)
('多基因遺傳', 0.921364426612854),('活化石', 0.9171403646469116),('偽裝', 0.9155453443527222),('鈍氣', 0.9134950041770935),('聚合物', 0.9096232652664185)
('評鑑', 0.8788533210754395),('科學實驗', 0.8761491775512695),('檢索表', 0.8734386563301086),('右手開掌定則', 0.8706929683685303),('介紹', 0.8691810965538025)
('對照組', 0.9399315118789673),('外燃機', 0.9073561429977417),('通則', 0.9030885100364685),('等角圖', 0.9007540941238403),('捲尺', 0.8988109827041626)
('實驗組', 0.9399314522743225),('單子葉植物', 0.9287990927696228),('換算', 0.927719235420227),('等角圖', 0.9211403131484985),('二行程引擎', 0.9183211922645569)
('操作變因', 0.9013011455535889),('阿基米德原理', 0.8960025310516357),('機器人應用', 0.8925795555114746),('階段', 0.891421914100647),('性聯遺傳', 0.8877525925636292)
('調質', 0.912735641002655),('輪軸', 0.9101273417472839),('之用', 0.9095505475997925),('簡易', 0.9079253673553467),('來說', 0.9077836275100708)
('液體壓力', 0.910274088382721),('變因', 0.9013012647628784),('數值', 0.8986563086509705),('擺長', 0.8928148746490479),('大氣壓力', 0.891208291053772)
('端點', 0.8755648136138916),('自花授粉', 0.8568652272224426),('飽和溶液', 0.8468228578567505),('陰離子', 0.8467977046966553),('未飽和溶液', 0.8450963497161865)
('天擇說', 0.9603977203369141),('大陸漂移', 0.9465377330780029),('原子說', 0.9459488391876221),('理論', 0.9403043985366821),('萬有引力定律', 0.9298191666603088)
('生物體', 0.8576876521110535),('卵細胞', 0.8544723987579346),('細胞核', 0.8427346348762512),('細胞膜', 0.8232433795928955),('染色體', 0.8189430236816406)
('萬有引力定律', 0.8827236294746399),('腦力激盪', 0.8666514158248901),('原子說', 0.8659325838088989),('道耳頓', 0.863507866859436),('板塊構造學說', 0.8626287579536438)
('細胞核', 0.9444670081138611),('葉綠體', 0.9391404390335083),('細胞壁', 0.9342916011810303),('棘', 0.9334869384765625),('單細胞', 0.9319602847099304)
('紅血球', 0.8988746404647827),('細胞核', 0.8853806853294373),('卵黃', 0.8806911110877991),('哺育', 0.8757669925689697),('支氣管', 0.8742640018463135)
('器官', 0.9543657898902893),('珊瑚蟲', 0.9428979158401489),('雄性', 0.9341656565666199),('組織', 0.9310885667800903),('白海豚', 0.9280799627304077)
('向光性', 0.9175450801849365),('汁液', 0.9152058362960815),('水耕', 0.909673810005188),('食蟲', 0.9065219163894653),('營養器官繁殖', 0.9042947888374329)
('醣類', 0.9606990218162537),('蛋白質', 0.9594483375549316),('氧化鎂', 0.9553779363632202),('反式', 0.9499075412750244),('還原成', 0.9465510845184326)
('礦物質', 0.9662503004074097),('氦氣', 0.9466977119445801),('二氧化硫', 0.9445808529853821),('氧化鈉', 0.93890380859375),('胡蘿蔔素', 0.9360261559486389)
('圓規', 0.9259414672851562),('番茄', 0.92254638671875),('電風扇', 0.9224722981452942),('掃把', 0.9216865301132202),('昆布', 0.9206061363220215)
('維生素', 0.9662503004074097),('氦氣', 0.9440687894821167),('二氧化硫', 0.9263886213302612),('甲烷', 0.9260662794113159),('氧化鈉', 0.9257528781890869)
('消化作用', 0.9258458018302917),('靜電感應', 0.9206939935684204),('霓虹燈', 0.9187232851982117),('呼吸運動', 0.9149051904678345),('生物放大作用', 0.9134044647216797)
('鈉離子', 0.9254789352416992),('侵蝕基準面', 0.9201810956001282),('開放式循環', 0.914471447467804),('螺旋狀', 0.9130694270133972),('氯離子', 0.9114440083503723)
('細胞分裂', 0.9277516603469849),('代謝', 0.9211980700492859),('呼吸運動', 0.9199132919311523),('呼吸作用', 0.9187442064285278),('光合作用', 0.9142507314682007)
('吸熱反應', 0.8247255682945251),('燒鹼', 0.8230950236320496),('鈍氣', 0.8159562349319458),('生石灰', 0.8068833351135254),('陰離子', 0.8010644912719727)
('大豆', 0.935006320476532),('斷裂生殖', 0.9329744577407837),('膠合', 0.9326841831207275),('白金', 0.9316314458847046),('老鷹', 0.9278726577758789)
('方向性', 0.9224264621734619),('刺絲胞', 0.9059309959411621),('特定', 0.9020916223526001),('細胞壁', 0.8949310779571533),('雙套染色體', 0.8929187059402466)
('葉', 0.9304447174072266),('剖面圖', 0.9224179983139038),('形成層', 0.9216328263282776),('孢子囊', 0.9215112924575806),('向光性', 0.9196406602859497)
('鱗片', 0.942253828048706),('體表', 0.9384654760360718),('蠶絲', 0.9249202609062195),('維管束', 0.9238972663879395),('棘', 0.9228147864341736)
('胰島', 0.9356275796890259),('幼葉', 0.9295799732208252),('氣孔', 0.9248940944671631),('圓盤', 0.9232534170150757),('每一處', 0.9215996861457825)
('腎臟', 0.9285680651664734),('陰道', 0.9261648654937744),('保衛細胞', 0.9248940348625183),('胰島', 0.9218254089355469),('側面', 0.9152358770370483)
('恆', 0.9279464483261108),('神經元', 0.9250364303588867),('鈉離子', 0.9204102754592896),('折射線', 0.9192057847976685),('花瓣', 0.9189260005950928)
('光反應', 0.9432582855224609),('酵母菌', 0.9419324398040771),('氧化鎂', 0.9361752867698669),('昇華', 0.9333352446556091),('體內受精', 0.9331570863723755)
('消化', 0.9315193295478821),('化學物質', 0.9305257797241211),('分解作用', 0.9258458018302917),('基因轉殖', 0.9236989617347717),('呼吸運動', 0.9177525639533997)
('泌尿系統', 0.9595348238945007),('呼吸系統', 0.9594816565513611),('神經系統', 0.9501547813415527),('血液循環', 0.9458938837051392),('內分泌系統', 0.9392673969268799)
('動物纖維', 0.950549840927124),('泌尿系統', 0.9460434317588806),('消化道', 0.9405159950256348),('神經系統', 0.9404681921005249),('鱷', 0.9400966167449951)
('重錘', 0.9217537641525269),('紅光', 0.9213194251060486),('人會', 0.9203415513038635),('時則', 0.9196711778640747),('長長的', 0.9156867265701294)
('動物纖維', 0.9501997232437134),('蕈類', 0.9409914016723633),('軟體動物', 0.9399623274803162),('大理岩', 0.9380925893783569),('原生生物界', 0.9368283748626709)
('塑膠袋', 0.9410073757171631),('拼骨', 0.9363638162612915),('車廂', 0.9361782073974609),('消化道', 0.9356098175048828),('產卵', 0.9349856376647949)
('胃腺', 0.9567359089851379),('膽汁', 0.956169068813324),('肝臟', 0.9553810358047485),('胰島', 0.9410010576248169),('卵巢', 0.9369743466377258)
('碳酸', 0.9308725595474243),('甲醛', 0.9296537637710571),('鋼', 0.9290955662727356),('小蘇打', 0.9279139637947083),('蔗糖', 0.9266318082809448)
('左心房', 0.9407954216003418),('鼻', 0.9361281394958496),('小靜脈', 0.9350677132606506),('慶', 0.9330967664718628),('楊雲', 0.9287754893302917)
('胃', 0.9494051933288574),('小腸', 0.9441947340965271),('處以', 0.9363973736763),('末端', 0.9354186654090881),('右端', 0.9351059198379517)
('小腸', 0.9740067720413208),('大海', 0.9602914452552795),('右肺', 0.9511356353759766),('食道', 0.9494051933288574),('入', 0.9491262435913086)
('唾腺', 0.9567359089851379),('膽汁', 0.9529111385345459),('肝臟', 0.937355637550354),('綠繡', 0.9345728158950806),('內含', 0.9345163106918335)
('消化液', 0.9369710087776184),('育兒袋', 0.9356627464294434),('胰臟', 0.9350941777229309),('肝臟', 0.9332189559936523),('最慢', 0.9239120483398438)
('胃', 0.974006712436676),('大腸', 0.9499292373657227),('入', 0.9486843347549438),('大海', 0.9450026750564575),('食道', 0.9441947340965271)
('唾腺', 0.956169068813324),('胃腺', 0.9529111385345459),('胰島', 0.9468969702720642),('卵巢', 0.9444464445114136),('肝臟', 0.9413802623748779)
('唾腺', 0.9553810358047485),('胰臟', 0.949225127696991),('膽汁', 0.9413802623748779),('胰島', 0.9395411014556885),('胃腺', 0.937355637550354)
('胰島', 0.9377037286758423),('唾腺', 0.9364530444145203),('肝臟', 0.9363853335380554),('內含', 0.9310001134872437),('視神經', 0.9278281927108765)
('消化道', 0.9563624262809753),('肝臟', 0.949225127696991),('小腸', 0.9434597492218018),('胃', 0.9414224624633789),('紅血球', 0.9397894740104675)
('內含', 0.9379909634590149),('唾腺', 0.9355255365371704),('卵巢', 0.9295628666877747),('植物性', 0.9283809661865234),('膽汁', 0.9277859330177307)
('胰臟', 0.9255419969558716),('消化液', 0.9082720279693604),('細胞本體', 0.9044734239578247),('胃液', 0.9006752371788025),('蛋白質', 0.900205135345459)
('囊', 0.9167705774307251),('淋巴', 0.9131075739860535),('淋巴結', 0.9041977524757385),('孢子囊', 0.9001595377922058),('輸導組織', 0.8992805480957031)
('馬祖', 0.9500977993011475),('小腸', 0.9499292969703674),('輸尿管', 0.9487172365188599),('膀胱', 0.9447841048240662),('銦', 0.9430381059646606)
('腎臟', 0.9040772914886475),('玻璃製品', 0.9031793475151062),('淋巴管', 0.9023265838623047),('大陸棚', 0.9008404612541199),('血漿', 0.8985855579376221)
('活化石', 0.9157567620277405),('睡眠運動', 0.9116066694259644),('不完全變態', 0.9107376337051392),('完全變態', 0.9040086269378662),('這類', 0.9011180400848389)
('維管束', 0.947026252746582),('向光性', 0.9379631280899048),('細胞壁', 0.9322738647460938),('葉綠體', 0.9274429082870483),('銀白色', 0.9268231987953186)
('蘚苔植物', 0.9305111765861511),('合成清潔劑', 0.9293724298477173),('細菌', 0.9277709722518921),('被子植物', 0.9276485443115234),('單細胞生物', 0.927592396736145)
